"","space","description","transit","access","house_rules","host_since","host_about","host_response_time","host_is_superhost","host_total_listings_count","host_has_profile_pic","zipcode","Latitude","Longitude","property_type","room_type","accommodates","bathrooms","bedrooms","beds","bed_type","square_feet","price","security_deposit","cleaning_fee","guests_included","extra_people","minimum_nights","maximum_nights","number_of_reviews","first_review","last_review","review_scores_rating","review_scores_accuracy","review_scores_cleanliness","review_scores_checkin","review_scores_communication","review_scores_location","review_scores_value","instant_bookable","is_business_travel_ready","cancellation_policy","require_guest_profile_picture","reviews_per_month","occupancy_rate","EntirePlace","PrivateRoom","SharedRoom","Respond_fewDaysOrMore","Respond_WithinDay","Respond_WithinFewHours","Respond_WithinTheHour","Apartment","BedNBreakdast","Condominium","GuestSuite","House","Loft","Other","ServicedApartment","Townhouse","Bed_Couch","Bed_Futon","Bed_PullOutSofa","Bed_Bed","Cancel_Flexible","Cancel_Moderate","Cancel_Strict","hasTV","hasInternet","hasWifi","hasShampoo","hasHeat","hasAC","hasBreakfast","hasDesk","hasFireplace","hasIron","hasHairDryer","hasPrivateEnt","hasKitchen","isFamilyFriendly","square_meter","propertyPrice","IncomePerMonth"
"526","1","If you are visiting to Paris for your business trip, for an interview, international transfer student, tourists, and you are looking for a studio to sleep, then this is the right place for you to take nap and sleep easy and well. -------------------------------------------------------------------------------------------- The apartment is peaceful, modern, brightful and very well located.  Indeed you are in the heart of Paris : In the 9° District, near to Printemps Hausseman, Opéra and Railway Station Saint Lazare.  Subway Line:12, 9, 14, 3, 9, 7, RER E/ RER A for Disneyland.  ------------------------------------------------------------------------------------------ You will have a 26 square meters studio, with a double bed, a bathroom well equiped with a bath. Very high ceiling,  renovated, fully white. Very quiet and very bright!! ------------------------------------------------------------------------------------------ The apartment is ideally located close to all facilities: Monopri","1","0","1","2012","1","N/A","0","1","1","75009",48.8716648028787,2.32756965922626,"Apartment","Entire home/apt","2","1","1","1","Couch",291,60,600,20,"1",30,3,12,23,"2013-01-06","2017-12-03",98,10,9,10,10,10,9,"0","0","moderate","1",0.32,0.110933333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","1","1","1","1","1","0","0","0","0","0","0","0","1","0",93.25968,809680.54176,199.679999999999
"527","1","Luminous and charming apartment in the authentik neighborhood of Oberkampf/Republique. Children an babies are welcome, gastronomy and good wine lovers too ! Our appartment is full of light. The living room is very spacious and has 3 big windows overlooking Paris streets. It is 64 m². There is a table (up to 8 people) and a convertible coach. The kitchen is fully equiped and is connected to the living room with an open window. The floor is all oak parquet, which give a warm feeling. The temperature is balanced : during summer, the flat is cool, and during winter, it keeps warmth even with few heating. There are two rooms : 1 for parents with a highly confortable  double bed (1,6m large), and one for kids with a short bed of 1,5 m long (convenient for babies) and a single bed in a mezzanine (picture coming ssoon).  Bathroom is splendid with true zellige tiles and a bathtube. Toilets are in the bathroom. There is a baby bath and a baby changing mat.  The flat is 3d floor accessible by a s","1","1","1","2012","1","N/A","0","1","1","75011",48.8636487814364,2.37360629697139,"Apartment","Entire home/apt","4","1","2","4","Real Bed",700,95,250,30,"2",12,2,30,31,"2014-04-22","2018-07-28",99,10,10,10,10,10,10,"0","0","moderate","0",0.56,0.194133333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","1","1","1","1","0","0","1","0","1","1","0","1","1",224.336,1830806.096,553.279999999999
"528","1","Located in the heart of Paris in the Marais district and close to everything (including Beaubourg). A nice studio with mezzanine and kitchen pretty well equipped. Quiet and spacious for 2, more difficult with 4, but possible :-) Quiet apartment in the center of Paris, in the Marais district. The room is a mezzanine in the living - not very high but very well seated, not standing - with a futon and a sofa bed downstairs. There is a well equipped kitchen (induction, toaster, food processor, Nespresso, dishwasher etc ...) and a small bathroom with a bathtub. The living room has TV, DVD, Netflix, games and even dumbbells and books ... especially food! Perfect for two people. Possible four, but you must like living tight :-) You have access to the whole house. I just ask you to not touch my computer which is my working tool. But you can sit in my super comfortable armchair. If you try the clothes I left, consider doing laundry and do not enlarge! :-) I am available, in France or not ... Aft","1","1","1","2012","1","N/A","0","1","1","75003",48.8631913594377,2.35987656718672,"Apartment","Entire home/apt","4","1","0","2","Real Bed",237,50,0,5,"4",10,30,1125,9,"2015-06-27","2016-10-16",88,10,8,10,10,10,9,"0","0","moderate","0",0.22,0.0762666666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","1","0","1","1","0","1","1",75.95376,782019.91296,114.4
"529","1","Appart. clair et calme : séjour, chambre, cuisine équipée, salle de bain, petit balcon fleuri situé au pied de la Butte aux Cailles.  Bien desservi avec une vraie vie de quartier, tous commerces, marchés, bistrots, service. Parcs et jardins à proximité Appartement de 40m² situé au 5ème étage d'un bel immeuble Haussmannien. Composé d'un séjour s'ouvrant sur un petit balcon, pour , d'une chambre donnant sur ce même petit balcon, d'une cuisine bien équipée, d'une salle de bains et toilettes indépendantes, il offre un cadre de vie fonctionnel La chambre est composée d'un lit 2 places, une penderie (une partie sera disponible pour vous), une belle cheminée ancienne, d'une table de chevet et d'une belle chaise en bois atypique, le tout donnant sur un beau balconnet fleuri. Je fournis les draps. Le séjour est composé d'un clic-clac 2 personnes, d'une table basse et d'une partie salle à manger avec une grande table en verre (4 places), une télévision avec système Home-Cinéma, d'un accès Wifi, ","1","0","1","2012","1","N/A","0","1","1","75013",48.8242831348674,2.34575885397156,"Apartment","Entire home/apt","4","1","1","1","Real Bed",431,70,250,15,"1",0,2,14,15,"2015-08-13","2016-05-16",91,10,9,10,10,10,10,"0","0","strict_14_with_grace_period","0",0.38,0.131733333333333,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","1","1","0","0","1","0","1","1","0","1","1",138.12688,1073245.8576,276.639999999999
"531","1","Comfortable and artsy apartment in the heart of Paris! This is a two room flat is in the most wanted neighborhood of Paris, Le Marais ! You will have your apartment in the real center of Paris, in one of the cutest streets, the renown Rue des Rosiers. Here you are in the real CENTER of Paris. It is the cutest street of the neighborhood, and you can also meet some movie stars just downstairs, such as Lenny Kravitz and Peter Doherty (who lives next door) that love to eat the traditional jewish falafell at Rue des Rosiers (at Las du Falafell). What else?  Well, I can teel you: ten minutes walk from Notre Dame Cathedral. Just in front of Saint Paul Metro Station (Ligne 1), directly connected to all the main parisien monuments such as Louvre Museum, Tulleries, Hotel de Ville, Chatelet, Concorde and of course, the Champs-Elysee. in 10 min by foot on each side you are at the river, la Seine. And I haven't even mentioned all the best restaurants, cafes, ""boutiques"", art galeries and museums ju","1","1","1","2012","1","within a day","0","1","1","75004",48.8568175177733,2.35803450829951,"Apartment","Entire home/apt","3","1","1","2","Real Bed",431,69,190,60,"2",50,3,90,21,"2014-09-08","2018-08-16",99,10,10,10,10,10,10,"0","0","moderate","0",0.41,0.142133333333333,"1","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","0","0","1","0","1","1","0","1","1",138.12688,1609868.7864,294.215999999999
"532","1","Imagine waking up in Paris with the sun peeking in your window, just teasing you to get up and start your day with a lovely cup of coffee and a croissant or pain au chocolat.  From here the Parisian world of excitement awaits you.  You could start with a stroll to the Eiffel Tower, around the corner and up the street.  Whatever you choose to fill your day, Jacques will be an excellent base from which to explore.  At the end of the day you can retire to the comfort of your own piece of heaven. Located on Paris’s prestigious Left Bank, the spacious apartment is nestled between the Ecole Militaire and Les Invalides. It is on a quiet street but just minutes away by foot from the world-famous Eiffel Tower, Champ de Mars, U.N.E.S.C.O., Musee Rodin, Musee Branly, Musee d’Orsay, Grand Palais, Petit Palais, Trocadero, and the rue Cler, one of the best street markets in Paris.  Paris’s 7th arrondissement is true chic aristocracy.   Your apartment is on the second floor of a classic building with","1","1","1","2012","1","N/A","1","5","1","75007",48.8505291548095,2.31127539234851,"Apartment","Entire home/apt","6","2","3","0","Real Bed",1130,408,1053,0,"4",0,4,365,6,"2018-03-20","2018-08-08",100,10,10,10,10,10,10,"0","0","strict_14_with_grace_period","0",0.78,0.2704,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","1","1","1","0","1","0","1","1","0","1","0",362.1424,4407635.1504,3309.696
"533","1","This apartment of 465 square feet (44 m2) is made of 2 rooms with a fully equipped kitchen and a bathroom. It can welcome 2 adults and 1 child . It is situated on the 3rd floor without lift; it is very quiet, giving on a large courtyard, and very bright giving to the south. Location : Near Place des Vosges, Picasso Museum, Rue des Francs Bourgeois, Bastille, ... Quiet and bright giving to a courtyard with view on Saint Paul Church 1 king size bed for 2, 1 couch for 1. Bathroom Full equiped kitchen with dish washer and washing machine with dryer Wifi Television Internet radio and IPhone pad We speak English, danish, a bit of russian and spanish We are usually there for check in and check out or we send a friend if are not available A great neighborhood with museums, gardens, restaurants, bars, fashion shops, markets, ... This district of Paris is one of the oldest and most famous neighborhoods of the capital. Many artists and famous people settled there to enjoy the side-chic residentia","1","1","1","2012","1","within a few hours","0","1","1","75003",48.8575367413202,2.36473655037669,"Condominium","Entire home/apt","3","1","2","2","Real Bed",474,106,300,90,"2",15,6,60,24,"2014-04-24","2018-09-25",97,10,10,9,10,10,10,"0","0","moderate","0",0.43,0.149066666666667,"1","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","1","1","0","1","1",151.90752,1564039.82592,474.032000000001
"534","1","Located rue des couronnes, 20ième arrondissement, this nicely furnished & sunny flat has 3 different rooms + kitchen + bathroom + toilets. It’s very central, close to 3 metro stations (jourdain, pyrénées, couronnes) and surrounded by many shops 60 sq meters flat. Nicely decorated. Charming (old chimmeys, wood floor), sunny and very close to many shops. Up to 3 persons can stay in the flat. There is a real bedroom and a 1 person sofa in the living room next to the bedroom. The flat is equiped with Internet, a fridge, bath tub, dvd player, tv, a washing machine well... basically all you need to have a very pleasant stay. The flat is only on the second floor but if you wish there is an elevator. The flat is very close to the laidback belleville park (free wifi and only 2 minutes walk) and the huge buttes chaumont park (the biggest inside Paris, only 10 minutes walk from the flat). The flat is close to 3 metro stations (jourdain, pyrenees, couronnes) The flat is located between three diffe","1","1","1","2012","1","N/A","0","1","1","75020",48.8720535908742,2.38940207402605,"Apartment","Entire home/apt","3","1","1","1","Real Bed",646,43,100,25,"2",20,4,17,4,"2015-09-06","2017-04-30",60,8,6,8,10,6,8,"0","0","moderate","0",0.1,0.0346666666666667,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","0","1","0","0","1","0","1","0","0","1","1",207.03008,1406148.30336,44.72
"535","1","Charming apartment (ancient style) facing garden 80 m2 area with a maximum capacity of 5 people.  Includes a living room with dining table and two folding bed, 3 bedrooms, one with a double bed, one with a single bed and 1 with a folding bed, and finally two bathrooms with showers and toilets.  The kitchen is separate and fully equipped: 4 burners, oven, microwave, toaster, coffee maker and fridge, Adding for your comfort 2 bathrooms and 2 toilets. At your disposal: iron, hair dryer, washing machine, fan, television and radio. The apartment is located close to the metro Nation with 5 lines of metro  and 3 lines bus (100 meters), in a quiet and pleasant neighbourhood.  You will find not far from Bastille and the Père Lachaise cemetery;10 minutes from the Forest of  Vincennes , its zoo and castle; and 15 minutes to the Louvre!  Join the boulevards (metro line 9) with their beautiful boutiques and retailers brand; if you continue on the same line you will arrive at the famous Trocadero wi","0","1","1","2013","1","N/A","0","1","0","75011",48.8507214061435,2.39136077778433,"Apartment","Entire home/apt","5","2","3","4","Real Bed",861,105,250,0,"4",15,4,21,11,"2016-07-12","2018-08-30",84,10,8,10,10,9,8,"0","0","strict_14_with_grace_period","0",0.39,0.1352,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","1","1","0","1","0","0","1","0","0","0","0","1","1",275.93328,2251891.49808,425.88
"536","1","You will love this flat located right in Paris center !  2 bedrooms and a living room, and a wonderfull terrace overlooking Paris' skyline and Pompidou center ! Everything you need is in the flat for cooking, ironing or drying your hair ! All Paris must sees are at a walking distance as well as thousands of shops and restaurants. You will be at 2 mns of Paris' biggest transportation hub: airport and railway stations directly connected.","1","0","1","2013","1","N/A","0","2","1","75001",48.8647489143799,2.35112883661642,"Apartment","Entire home/apt","3","1","2","2","Real Bed",753,145,300,0,"1",0,3,12,132,"2013-04-13","2018-10-27",91,9,9,10,10,9,9,"0","0","moderate","0",1.95,0.676,"1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","1","0","0","0","0","1","1","0","1","0",241.32144,2600721.15888,2940.6
